epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.683021,0.678798,0.577197,0.585946,0.00006030
2,0.679616,0.676167,0.575495,0.578378,0.00012030
3,0.675089,0.703824,0.586479,0.508108,0.00018030
4,0.669986,0.669269,0.596535,0.580541,0.00024030
5,0.663362,0.677478,0.599629,0.572973,0.00030000
6,0.652248,0.668408,0.620668,0.579459,0.00029993
