epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.695520,0.696646,0.496411,0.475000,0.00006029
2,0.691120,0.682727,0.519139,0.541667,0.00012029
3,0.663518,0.771286,0.629187,0.583333,0.00018029
4,0.613588,0.492372,0.691388,0.758333,0.00024029
5,0.499148,0.908594,0.771531,0.616667,0.00030000
6,0.454262,0.574808,0.809809,0.766667,0.00029993
7,0.413305,0.546145,0.875598,0.833333,0.00029970
8,0.290457,0.500105,0.889952,0.833333,0.00029934
9,0.218478,0.365838,0.942584,0.891667,0.00029882
10,0.165367,0.679354,0.952153,0.866667,0.00029816
11,0.123209,0.224814,0.961722,0.925000,0.00029735
12,0.085553,0.275413,0.973684,0.941667,0.00029640
13,0.080982,0.616210,0.978469,0.891667,0.00029530
14,0.042381,0.498206,0.990431,0.916667,0.00029406
15,0.059585,0.662872,0.984450,0.933333,0.00029269
16,0.046507,0.264690,0.990431,0.950000,0.00029117
17,0.041273,0.471273,0.989234,0.925000,0.00028951
18,0.095583,0.755259,0.980861,0.900000,0.00028772
19,0.020114,0.719257,0.994019,0.925000,0.00028579
20,0.068660,0.600701,0.985646,0.908333,0.00028373
21,0.060354,0.563478,0.988038,0.958333,0.00028154
22,0.022430,0.731488,0.994019,0.908333,0.00027922
23,0.029022,1.421578,0.994019,0.841667,0.00027678
24,0.067188,0.587258,0.984450,0.925000,0.00027422
25,0.110586,0.770680,0.984450,0.925000,0.00027153
26,0.043802,0.626242,0.986842,0.950000,0.00026873
27,0.015042,0.806891,0.996411,0.925000,0.00026582
28,0.009276,0.542770,0.996411,0.916667,0.00026280
29,0.173334,1.551475,0.978469,0.908333,0.00025967
30,0.018688,1.016192,0.994019,0.925000,0.00025643
31,0.042407,0.948501,0.992823,0.925000,0.00025310
32,0.026496,1.231445,0.997608,0.933333,0.00024967
33,0.015262,1.111354,0.996411,0.925000,0.00024615
34,0.103794,0.544201,0.984450,0.941667,0.00024253
35,0.007380,0.289300,0.997608,0.950000,0.00023884
36,0.005864,0.683569,0.997608,0.916667,0.00023506
37,0.032697,0.323265,0.994019,0.966667,0.00023121
38,0.016214,0.518293,0.995215,0.933333,0.00022728
39,0.054006,1.133791,0.990431,0.908333,0.00022329
40,0.075116,0.238731,0.990431,0.958333,0.00021923
41,0.090126,0.252573,0.991627,0.958333,0.00021511
42,0.034459,0.230453,0.992823,0.966667,0.00021094
43,0.034543,0.947973,0.996411,0.908333,0.00020672
44,0.006024,0.306692,0.998804,0.941667,0.00020245
45,0.016707,0.777559,0.996411,0.900000,0.00019814
46,0.015767,0.287592,0.995215,0.966667,0.00019380
47,0.017963,1.029787,0.996411,0.916667,0.00018942
48,0.015699,0.265788,0.997608,0.941667,0.00018502
49,0.051338,0.384614,0.990431,0.941667,0.00018059
50,0.031273,0.723531,0.995215,0.950000,0.00017615
51,0.000005,0.457213,1.000000,0.941667,0.00017169
52,0.000000,0.453934,1.000000,0.941667,0.00016723
53,0.000000,0.448374,1.000000,0.941667,0.00016277
54,0.000000,0.447765,1.000000,0.941667,0.00015831
55,0.000000,0.446643,1.000000,0.941667,0.00015385
56,0.000000,0.445313,1.000000,0.941667,0.00014941
57,0.000000,0.444206,1.000000,0.950000,0.00014498
58,0.000000,0.443013,1.000000,0.950000,0.00014058
59,0.000000,0.442507,1.000000,0.950000,0.00013620
60,0.000000,0.442076,1.000000,0.950000,0.00013186
61,0.000000,0.441990,1.000000,0.950000,0.00012755
